"","Location2","Temperature","Incubator","Well","Hatching","last_check_hatch","L3_ocurrence","last_check_L3","Hatching_L3_BINO","Dead_before_L3","last_check_Mortality","abnormal_cells","Final_day","censored"
"1","Colorado","10",1,"b3",15,14,27,25,"NO",NA,NA,"NO",249,"NO"
"2","Colorado","10",1,"b5",16,15,31,29,"NO",NA,NA,"NO",249,"NO"
"3","Colorado","10",1,"b7",15,14,31,29,"NO",NA,NA,"NO",249,"NO"
"4","Colorado","10",1,"b9",17,16,29,27,"NO",NA,NA,"NO",249,"NO"
"5","Colorado","10",1,"c10",17,16,31,29,"NO",NA,NA,"NO",249,"NO"
"6","Colorado","10",1,"c4",43,41,55,53,"NO",NA,NA,"NO",249,"NO"
"7","Colorado","10",1,"c6",15,14,27,25,"NO",NA,NA,"NO",249,"NO"
"8","Colorado","10",1,"c8",15,14,27,25,"NO",NA,NA,"NO",249,"NO"
"9","Colorado","10",1,"d3",NA,NA,NA,NA,NA,6,5,NA,249,"NO"
"10","Colorado","10",1,"d5",16,15,27,25,"NO",NA,NA,"NO",249,"NO"
"11","Colorado","10",1,"d7",15,14,27,25,"NO",NA,NA,"NO",249,"NO"
"12","Colorado","10",1,"d9",17,16,29,27,"NO",NA,NA,"NO",249,"NO"
"13","Colorado","10",1,"e10",35,33,43,41,"NO",NA,NA,"NO",249,"NO"
"14","Colorado","10",1,"e4",16,15,33,31,"NO",NA,NA,"NO",249,"NO"
"15","Colorado","10",1,"e6",45,43,53,51,"NO",NA,NA,"NO",249,"NO"
"16","Colorado","10",1,"e8",17,16,35,33,"NO",NA,NA,"NO",249,"NO"
"17","Colorado","10",1,"f3",15,14,29,27,"NO",NA,NA,"NO",249,"NO"
"18","Colorado","10",1,"f5",14,12,31,29,"NO",NA,NA,"NO",249,"NO"
"19","Colorado","10",1,"f7",16,15,27,25,"NO",NA,NA,"NO",249,"NO"
"20","Colorado","10",1,"f9",16,15,35,33,"NO",NA,NA,"NO",249,"NO"
"21","Colorado","10",2,"b3",35,33,51,49,"NO",NA,NA,"NO",249,"NO"
"22","Colorado","10",2,"b5",NA,NA,NA,NA,NA,6,5,NA,249,"NO"
"23","Colorado","10",2,"b7",16,15,27,25,"NO",NA,NA,"NO",249,"NO"
"24","Colorado","10",2,"b9",12,11,27,25,"NO",NA,NA,"NO",249,"NO"
"25","Colorado","10",2,"c10",15,14,27,25,"NO",NA,NA,"NO",249,"NO"
"26","Colorado","10",2,"c4",15,14,29,27,"NO",NA,NA,"NO",249,"NO"
"27","Colorado","10",2,"c6",16,15,27,25,"NO",NA,NA,"NO",249,"NO"
"28","Colorado","10",2,"c8",14,12,27,25,"NO",NA,NA,"NO",249,"NO"
"29","Colorado","10",2,"d3",16,15,33,31,"NO",NA,NA,"NO",249,"NO"
"30","Colorado","10",2,"d5",16,15,27,25,"NO",NA,NA,"NO",249,"NO"
"31","Colorado","10",2,"d7",14,12,31,29,"NO",NA,NA,"NO",249,"NO"
"32","Colorado","10",2,"d9",47,45,57,55,"NO",NA,NA,"NO",249,"NO"
"33","Colorado","10",2,"e10",17,16,27,25,"NO",NA,NA,"NO",249,"NO"
"34","Colorado","10",2,"e4",NA,NA,NA,NA,NA,17,16,NA,249,"NO"
"35","Colorado","10",2,"e6",14,12,33,31,"NO",NA,NA,"NO",249,"NO"
"36","Colorado","10",2,"e8",NA,NA,51,49,"YES",NA,NA,"NO",249,"NO"
"37","Colorado","10",2,"f3",NA,NA,NA,NA,NA,6,5,NA,249,"NO"
"38","Colorado","10",2,"f5",NA,NA,35,33,"YES",NA,NA,"NO",249,"NO"
"39","Colorado","10",2,"f7",12,11,29,27,"NO",NA,NA,"NO",249,"NO"
"40","Colorado","10",2,"f9",15,14,31,29,"NO",NA,NA,"NO",249,"NO"
"41","Colorado","15",1,"b3",NA,NA,NA,NA,NA,3,2,NA,249,"NO"
"42","Colorado","15",1,"b5",6,5,17,16,"NO",NA,NA,"NO",249,"NO"
"43","Colorado","15",1,"b7",6,5,17,16,"NO",NA,NA,"NO",249,"NO"
"44","Colorado","15",1,"b9",8,7,21,19,"NO",NA,NA,"NO",249,"NO"
"45","Colorado","15",1,"c10",6,5,17,16,"NO",NA,NA,"NO",249,"NO"
"46","Colorado","15",1,"c4",11,10,19,17,"NO",NA,NA,"NO",249,"NO"
"47","Colorado","15",1,"c6",7,6,16,15,"NO",NA,NA,"NO",249,"NO"
"48","Colorado","15",1,"c8",7,6,19,17,"NO",NA,NA,"NO",249,"NO"
"49","Colorado","15",1,"d3",7,6,17,16,"NO",NA,NA,"NO",249,"NO"
"50","Colorado","15",1,"d5",6,5,21,19,"NO",NA,NA,"NO",249,"NO"
"51","Colorado","15",1,"d7",8,7,19,17,"NO",NA,NA,"NO",249,"NO"
"52","Colorado","15",1,"d9",6,5,17,16,"NO",NA,NA,"NO",249,"NO"
"53","Colorado","15",1,"e10",6,5,17,16,"NO",NA,NA,"NO",249,"NO"
"54","Colorado","15",1,"e4",6,5,14,12,"NO",NA,NA,"NO",249,"NO"
"55","Colorado","15",1,"e6",6,5,17,16,"NO",NA,NA,"NO",249,"NO"
"56","Colorado","15",1,"e8",12,11,16,15,"NO",NA,NA,"NO",249,"NO"
"57","Colorado","15",1,"f3",10,9,17,16,"NO",NA,NA,"NO",249,"NO"
"58","Colorado","15",1,"f5",6,5,16,15,"NO",NA,NA,"NO",249,"NO"
"59","Colorado","15",1,"f7",8,7,17,16,"NO",NA,NA,"NO",249,"NO"
"60","Colorado","15",1,"f9",NA,NA,NA,NA,NA,15,14,NA,249,"NO"
"61","Colorado","15",2,"b3",9,8,21,19,"NO",NA,NA,"NO",249,"NO"
"62","Colorado","15",2,"b5",6,5,16,15,"NO",NA,NA,"NO",249,"NO"
"63","Colorado","15",2,"b7",6,5,21,19,"NO",NA,NA,"NO",249,"NO"
"64","Colorado","15",2,"b9",5,4,17,16,"NO",NA,NA,"NO",249,"NO"
"65","Colorado","15",2,"c10",6,5,16,15,"NO",NA,NA,"NO",249,"NO"
"66","Colorado","15",2,"c4",6,5,19,17,"NO",NA,NA,"NO",249,"NO"
"67","Colorado","15",2,"c6",6,5,15,14,"NO",NA,NA,"NO",249,"NO"
"68","Colorado","15",2,"c8",5,4,16,15,"NO",NA,NA,"NO",249,"NO"
"69","Colorado","15",2,"d3",NA,NA,NA,NA,NA,6,5,NA,249,"NO"
"70","Colorado","15",2,"d5",6,5,23,21,"NO",NA,NA,"NO",249,"NO"
"71","Colorado","15",2,"d7",6,5,17,16,"NO",NA,NA,"NO",249,"NO"
"72","Colorado","15",2,"d9",7,6,21,19,"NO",NA,NA,"NO",249,"NO"
"73","Colorado","15",2,"e10",6,5,16,15,"NO",NA,NA,"NO",249,"NO"
"74","Colorado","15",2,"e4",7,6,12,11,"NO",NA,NA,"NO",249,"NO"
"75","Colorado","15",2,"e6",NA,NA,NA,NA,NA,4,3,NA,249,"NO"
"76","Colorado","15",2,"e8",7,6,14,12,"NO",NA,NA,"NO",249,"NO"
"77","Colorado","15",2,"f3",8,7,15,14,"NO",NA,NA,"NO",249,"NO"
"78","Colorado","15",2,"f5",8,7,15,14,"NO",NA,NA,"NO",249,"NO"
"79","Colorado","15",2,"f7",8,7,16,15,"NO",NA,NA,"NO",249,"NO"
"80","Colorado","15",2,"f9",NA,NA,NA,NA,NA,3,2,NA,249,"NO"
"81","Colorado","20",1,"b3",7,6,12,11,"NO",NA,NA,"NO",249,"NO"
"82","Colorado","20",1,"b5",6,5,12,11,"NO",NA,NA,"NO",249,"NO"
"83","Colorado","20",1,"b7",5,4,16,15,"NO",NA,NA,"NO",249,"NO"
"84","Colorado","20",1,"b9",7,6,15,14,"NO",NA,NA,"NO",249,"NO"
"85","Colorado","20",1,"c10",7,6,14,12,"NO",NA,NA,"NO",249,"NO"
"86","Colorado","20",1,"c4",6,5,15,14,"NO",NA,NA,"NO",249,"NO"
"87","Colorado","20",1,"c6",8,7,16,15,"NO",NA,NA,"NO",249,"NO"
"88","Colorado","20",1,"c8",6,5,14,12,"NO",NA,NA,"NO",249,"NO"
"89","Colorado","20",1,"d3",5,4,12,11,"NO",NA,NA,"NO",249,"NO"
"90","Colorado","20",1,"d5",6,5,14,12,"NO",NA,NA,"NO",249,"NO"
"91","Colorado","20",1,"d7",7,6,12,11,"NO",NA,NA,"NO",249,"NO"
"92","Colorado","20",1,"d9",6,5,12,11,"NO",NA,NA,"NO",249,"NO"
"93","Colorado","20",1,"e10",6,5,11,10,"NO",NA,NA,"NO",249,"NO"
"94","Colorado","20",1,"e4",6,5,8,7,"NO",NA,NA,"NO",249,"NO"
"95","Colorado","20",1,"e6",7,6,12,11,"NO",NA,NA,"NO",249,"NO"
"96","Colorado","20",1,"e8",6,5,11,10,"NO",NA,NA,"NO",249,"NO"
"97","Colorado","20",1,"f3",6,5,8,7,"NO",NA,NA,"NO",249,"NO"
"98","Colorado","20",1,"f5",7,6,15,14,"NO",NA,NA,"NO",249,"NO"
"99","Colorado","20",1,"f7",6,5,12,11,"NO",NA,NA,"NO",249,"NO"
"100","Colorado","20",1,"f9",5,4,11,10,"NO",NA,NA,"NO",249,"NO"
"101","Colorado","20",2,"b3",6,5,11,10,"NO",NA,NA,"NO",249,"NO"
"102","Colorado","20",2,"b5",5,4,11,10,"NO",NA,NA,"NO",249,"NO"
"103","Colorado","20",2,"b7",5,4,15,14,"NO",NA,NA,"NO",249,"NO"
"104","Colorado","20",2,"b9",6,5,15,14,"NO",NA,NA,"NO",249,"NO"
"105","Colorado","20",2,"c10",5,4,8,7,"NO",NA,NA,"NO",249,"NO"
"106","Colorado","20",2,"c4",6,5,12,11,"NO",NA,NA,"NO",249,"NO"
"107","Colorado","20",2,"c6",NA,NA,NA,NA,NA,NA,NA,NA,249,"YES"
"108","Colorado","20",2,"c8",5,4,14,12,"NO",NA,NA,"NO",249,"NO"
"109","Colorado","20",2,"d3",6,5,12,11,"NO",NA,NA,"NO",249,"NO"
"110","Colorado","20",2,"d5",6,5,11,10,"NO",NA,NA,"NO",249,"NO"
"111","Colorado","20",2,"d7",5,4,14,12,"NO",NA,NA,"NO",249,"NO"
"112","Colorado","20",2,"d9",8,7,9,8,"NO",NA,NA,"NO",249,"NO"
"113","Colorado","20",2,"e10",5,4,11,10,"NO",NA,NA,"NO",249,"NO"
"114","Colorado","20",2,"e4",5,4,15,14,"NO",NA,NA,"NO",249,"NO"
"115","Colorado","20",2,"e6",5,4,10,9,"NO",NA,NA,"NO",249,"NO"
"116","Colorado","20",2,"e8",5,4,11,10,"NO",NA,NA,"NO",249,"NO"
"117","Colorado","20",2,"f3",6,5,10,9,"NO",NA,NA,"NO",249,"NO"
"118","Colorado","20",2,"f5",6,5,14,12,"NO",NA,NA,"NO",249,"NO"
"119","Colorado","20",2,"f7",NA,NA,NA,NA,NA,3,2,NA,249,"NO"
"120","Colorado","20",2,"f9",6,5,11,10,"NO",NA,NA,"NO",249,"NO"
"121","Colorado","25",1,"b3",10,9,15,14,"NO",NA,NA,"NO",249,"NO"
"122","Colorado","25",1,"b5",4,3,10,9,"NO",NA,NA,"NO",249,"NO"
"123","Colorado","25",1,"b7",4,3,10,9,"NO",NA,NA,"NO",249,"NO"
"124","Colorado","25",1,"b9",4,3,9,8,"NO",NA,NA,"NO",249,"NO"
"125","Colorado","25",1,"c10",4,3,9,8,"NO",NA,NA,"NO",249,"NO"
"126","Colorado","25",1,"c4",3,2,8,7,"NO",NA,NA,"NO",249,"NO"
"127","Colorado","25",1,"c6",NA,NA,NA,NA,NA,2,1,NA,249,"NO"
"128","Colorado","25",1,"c8",7,6,14,12,"NO",NA,NA,"NO",249,"NO"
"129","Colorado","25",1,"d3",4,3,9,8,"NO",NA,NA,"NO",249,"NO"
"130","Colorado","25",1,"d5",3,2,7,6,"NO",NA,NA,"NO",249,"NO"
"131","Colorado","25",1,"d7",6,5,11,10,"NO",NA,NA,"NO",249,"NO"
"132","Colorado","25",1,"d9",14,12,17,16,"NO",NA,NA,"NO",249,"NO"
"133","Colorado","25",1,"e10",3,2,7,6,"NO",NA,NA,"NO",249,"NO"
"134","Colorado","25",1,"e4",12,11,16,15,"NO",NA,NA,"NO",249,"NO"
"135","Colorado","25",1,"e6",3,2,9,8,"NO",NA,NA,"NO",249,"NO"
"136","Colorado","25",1,"e8",4,3,9,8,"NO",NA,NA,"NO",249,"NO"
"137","Colorado","25",1,"f3",3,2,7,6,"NO",NA,NA,"NO",249,"NO"
"138","Colorado","25",1,"f5",8,7,12,11,"NO",NA,NA,"NO",249,"NO"
"139","Colorado","25",1,"f7",4,3,9,8,"NO",NA,NA,"NO",249,"NO"
"140","Colorado","25",1,"f9",NA,NA,NA,NA,NA,2,1,NA,249,"NO"
"141","Colorado","25",2,"b3",4,3,10,9,"NO",NA,NA,"NO",249,"NO"
"142","Colorado","25",2,"b5",4,3,9,8,"NO",NA,NA,"NO",249,"NO"
"143","Colorado","25",2,"b7",3,2,8,7,"NO",NA,NA,"NO",249,"NO"
"144","Colorado","25",2,"b9",4,3,10,9,"NO",NA,NA,"NO",249,"NO"
"145","Colorado","25",2,"c10",10,9,14,12,"NO",NA,NA,"NO",249,"NO"
"146","Colorado","25",2,"c4",3,2,9,8,"NO",NA,NA,"NO",249,"NO"
"147","Colorado","25",2,"c6",3,2,9,8,"NO",NA,NA,"NO",249,"NO"
"148","Colorado","25",2,"c8",5,4,10,9,"NO",NA,NA,"NO",249,"NO"
"149","Colorado","25",2,"d3",4,3,8,7,"NO",NA,NA,"NO",249,"NO"
"150","Colorado","25",2,"d5",3,2,8,7,"NO",NA,NA,"NO",249,"NO"
"151","Colorado","25",2,"d7",5,4,10,9,"NO",NA,NA,"NO",249,"NO"
"152","Colorado","25",2,"d9",6,5,11,10,"NO",NA,NA,"NO",249,"NO"
"153","Colorado","25",2,"e10",3,2,7,6,"NO",NA,NA,"NO",249,"NO"
"154","Colorado","25",2,"e4",8,7,14,12,"NO",NA,NA,"NO",249,"NO"
"155","Colorado","25",2,"e6",10,9,14,12,"NO",NA,NA,"NO",249,"NO"
"156","Colorado","25",2,"e8",9,8,14,12,"NO",NA,NA,"NO",249,"NO"
"157","Colorado","25",2,"f3",9,8,14,12,"NO",NA,NA,"NO",249,"NO"
"158","Colorado","25",2,"f5",3,2,8,7,"NO",NA,NA,"NO",249,"NO"
"159","Colorado","25",2,"f7",3,2,8,7,"NO",NA,NA,"NO",249,"NO"
"160","Colorado","25",2,"f9",5,4,10,9,"NO",NA,NA,"NO",249,"NO"
"161","Colorado","30",1,"b3",5,4,10,9,"NO",NA,NA,"NO",249,"NO"
"162","Colorado","30",1,"b5",4,3,8,7,"NO",NA,NA,"NO",249,"NO"
"163","Colorado","30",1,"b7",3,2,8,7,"NO",NA,NA,"NO",249,"NO"
"164","Colorado","30",1,"b9",4,3,10,9,"NO",NA,NA,"NO",249,"NO"
"165","Colorado","30",1,"c10",8,7,10,9,"NO",NA,NA,"YES",249,"NO"
"166","Colorado","30",1,"c4",NA,NA,11,10,"YES",NA,NA,"NO",249,"NO"
"167","Colorado","30",1,"c6",9,8,15,14,"NO",NA,NA,"NO",249,"NO"
"168","Colorado","30",1,"c8",NA,NA,NA,NA,NA,5,4,NA,249,"NO"
"169","Colorado","30",1,"d3",8,7,11,10,"NO",NA,NA,"NO",249,"NO"
"170","Colorado","30",1,"d5",NA,NA,17,16,"YES",NA,NA,"NO",249,"NO"
"171","Colorado","30",1,"d7",5,4,9,8,"NO",NA,NA,"NO",249,"NO"
"172","Colorado","30",1,"d9",NA,NA,NA,NA,NA,2,1,NA,249,"NO"
"173","Colorado","30",1,"e10",4,3,10,9,"NO",NA,NA,"NO",249,"NO"
"174","Colorado","30",1,"e4",NA,NA,NA,NA,NA,2,1,NA,249,"NO"
"175","Colorado","30",1,"e6",3,2,8,7,"NO",NA,NA,"NO",249,"NO"
"176","Colorado","30",1,"e8",6,5,10,9,"NO",NA,NA,"NO",249,"NO"
"177","Colorado","30",1,"f3",3,2,7,6,"NO",NA,NA,"NO",249,"NO"
"178","Colorado","30",1,"f5",3,2,7,6,"NO",NA,NA,"NO",249,"NO"
"179","Colorado","30",1,"f7",4,3,9,8,"NO",NA,NA,"NO",249,"NO"
"180","Colorado","30",1,"f9",4,3,9,8,"NO",NA,NA,"NO",249,"NO"
"181","Colorado","30",2,"b3",2,1,8,7,"NO",NA,NA,"NO",249,"NO"
"182","Colorado","30",2,"b5",5,4,8,7,"NO",NA,NA,"NO",249,"NO"
"183","Colorado","30",2,"b7",4,3,8,7,"NO",NA,NA,"NO",249,"NO"
"184","Colorado","30",2,"b9",8,7,15,14,"NO",NA,NA,"NO",249,"NO"
"185","Colorado","30",2,"c10",4,3,7,6,"NO",NA,NA,"NO",249,"NO"
"186","Colorado","30",2,"c4",4,3,9,8,"NO",NA,NA,"NO",249,"NO"
"187","Colorado","30",2,"c6",4,3,9,8,"NO",NA,NA,"NO",249,"NO"
"188","Colorado","30",2,"c8",3,2,8,7,"NO",NA,NA,"NO",249,"NO"
"189","Colorado","30",2,"d3",3,2,7,6,"NO",NA,NA,"NO",249,"NO"
"190","Colorado","30",2,"d5",3,2,9,8,"NO",NA,NA,"NO",249,"NO"
"191","Colorado","30",2,"d7",9,8,12,11,"NO",NA,NA,"NO",249,"NO"
"192","Colorado","30",2,"d9",3,2,7,6,"NO",NA,NA,"YES",249,"NO"
"193","Colorado","30",2,"e10",8,7,12,11,"NO",NA,NA,"NO",249,"NO"
"194","Colorado","30",2,"e4",5,4,10,9,"NO",NA,NA,"NO",249,"NO"
"195","Colorado","30",2,"e6",7,6,11,10,"NO",NA,NA,"NO",249,"NO"
"196","Colorado","30",2,"e8",3,2,7,6,"NO",NA,NA,"NO",249,"NO"
"197","Colorado","30",2,"f3",5,4,9,8,"NO",NA,NA,"NO",249,"NO"
"198","Colorado","30",2,"f5",5,4,10,9,"NO",NA,NA,"NO",249,"NO"
"199","Colorado","30",2,"f7",3,2,8,7,"NO",NA,NA,"NO",249,"NO"
"200","Colorado","30",2,"f9",4,3,8,7,"NO",NA,NA,"NO",249,"NO"
"201","Colorado","33",1,"b3",5,4,9,6,"NO",NA,NA,"NO",47,"NO"
"202","Colorado","33",1,"b5",4,3,7,6,"NO",NA,NA,"NO",47,"NO"
"203","Colorado","33",1,"b7",5,4,8,6,"NO",NA,NA,"NO",47,"NO"
"204","Colorado","33",1,"b9",4,3,11,6,"NO",NA,NA,"NO",47,"NO"
"205","Colorado","33",1,"c10",4,3,7,6,"NO",NA,NA,"NO",47,"NO"
"206","Colorado","33",1,"c4",4,3,9,6,"NO",NA,NA,"YES",47,"NO"
"207","Colorado","33",1,"c6",4,3,8,6,"NO",NA,NA,"NO",47,"NO"
"208","Colorado","33",1,"c8",11,9,12,11,"NO",NA,NA,"YES",47,"NO"
"209","Colorado","33",1,"d3",3,2,7,6,"NO",NA,NA,"NO",47,"NO"
"210","Colorado","33",1,"d5",4,3,9,7,"NO",NA,NA,"NO",47,"NO"
"211","Colorado","33",1,"d7",4,3,8,7,"NO",NA,NA,"NO",47,"NO"
"212","Colorado","33",1,"d9",4,3,6,4,"NO",NA,NA,"NO",47,"NO"
"213","Colorado","33",1,"e10",NA,NA,NA,NA,NA,6,5,NA,47,"NO"
"214","Colorado","33",1,"e4",4,3,7,4,"NO",NA,NA,"NO",47,"NO"
"215","Colorado","33",1,"e6",3,2,7,6,"NO",NA,NA,"NO",47,"NO"
"216","Colorado","33",1,"e8",4,3,8,6,"NO",NA,NA,"NO",47,"NO"
"217","Colorado","33",1,"f3",4,3,7,6,"NO",NA,NA,"NO",47,"NO"
"218","Colorado","33",1,"f5",5,4,8,6,"NO",NA,NA,"NO",47,"NO"
"219","Colorado","33",1,"f7",4,3,9,6,"NO",NA,NA,"NO",47,"NO"
"220","Colorado","33",1,"f9",3,2,11,6,"NO",NA,NA,"NO",47,"NO"
"221","Colorado","33",2,"b3",4,3,9,6,"NO",NA,NA,"NO",47,"NO"
"222","Colorado","33",2,"b5",3,2,12,11,"NO",NA,NA,"NO",47,"NO"
"223","Colorado","33",2,"b7",4,3,9,6,"NO",NA,NA,"NO",47,"NO"
"224","Colorado","33",2,"b9",4,3,10,6,"NO",NA,NA,"NO",47,"NO"
"225","Colorado","33",2,"c10",4,3,9,6,"NO",NA,NA,"NO",47,"NO"
"226","Colorado","33",2,"c4",5,4,12,11,"NO",NA,NA,"NO",47,"NO"
"227","Colorado","33",2,"c6",4,3,11,6,"NO",NA,NA,"NO",47,"NO"
"228","Colorado","33",2,"c8",4,3,10,6,"NO",NA,NA,"NO",47,"NO"
"229","Colorado","33",2,"d3",4,3,NA,NA,NA,14,11,NA,47,"NO"
"230","Colorado","33",2,"d5",5,4,12,11,"NO",NA,NA,"NO",47,"NO"
"231","Colorado","33",2,"d7",5,4,NA,NA,NA,6,5,NA,47,"NO"
"232","Colorado","33",2,"d9",NA,NA,11,10,"YES",NA,NA,"NO",47,"NO"
"233","Colorado","33",2,"e10",5,4,13,11,"NO",NA,NA,"NO",47,"NO"
"234","Colorado","33",2,"e4",5,4,12,11,"NO",NA,NA,"NO",47,"NO"
"235","Colorado","33",2,"e6",5,4,12,11,"NO",NA,NA,"NO",47,"NO"
"236","Colorado","33",2,"e8",3,2,7,6,"NO",NA,NA,"YES",47,"NO"
"237","Colorado","33",2,"f3",6,5,12,11,"NO",NA,NA,"NO",47,"NO"
"238","Colorado","33",2,"f5",5,4,6,5,"NO",NA,NA,"NO",47,"NO"
"239","Colorado","33",2,"f7",5,4,12,11,"NO",NA,NA,"NO",47,"NO"
"240","Colorado","33",2,"f9",4,3,9,6,"NO",NA,NA,"NO",47,"NO"
"241","Colorado","35",1,"b3",3,2,7,6,"NO",NA,NA,"NO",249,"NO"
"242","Colorado","35",1,"b5",4,3,10,9,"NO",NA,NA,"NO",249,"NO"
"243","Colorado","35",1,"b7",5,4,12,11,"NO",NA,NA,"YES",249,"NO"
"244","Colorado","35",1,"b9",3,2,7,6,"NO",NA,NA,"NO",249,"NO"
"245","Colorado","35",1,"c10",3,2,8,7,"NO",NA,NA,"YES",249,"NO"
"246","Colorado","35",1,"c4",5,4,10,9,"NO",NA,NA,"NO",249,"NO"
"247","Colorado","35",1,"c6",5,4,9,8,"NO",NA,NA,"NO",249,"NO"
"248","Colorado","35",1,"c8",NA,NA,NA,NA,NA,8,7,NA,249,"NO"
"249","Colorado","35",1,"d3",4,3,12,11,"NO",NA,NA,"YES",249,"NO"
"250","Colorado","35",1,"d5",3,2,8,7,"NO",NA,NA,"NO",249,"NO"
"251","Colorado","35",1,"d7",NA,NA,9,8,"YES",NA,NA,"NO",249,"NO"
"252","Colorado","35",1,"d9",4,3,NA,NA,NA,15,14,NA,249,"NO"
"253","Colorado","35",1,"e10",5,4,9,8,"NO",NA,NA,"NO",249,"NO"
"254","Colorado","35",1,"e4",NA,NA,7,6,"YES",NA,NA,"NO",249,"NO"
"255","Colorado","35",1,"e6",3,2,8,7,"NO",NA,NA,"NO",249,"NO"
"256","Colorado","35",1,"e8",4,3,NA,NA,NA,8,7,NA,249,"NO"
"257","Colorado","35",1,"f3",3,2,10,9,"NO",NA,NA,"NO",249,"NO"
"258","Colorado","35",1,"f5",3,2,NA,NA,NA,17,16,NA,249,"NO"
"259","Colorado","35",1,"f7",NA,NA,14,12,"YES",NA,NA,"YES",249,"NO"
"260","Colorado","35",1,"f9",4,3,8,7,"NO",NA,NA,"NO",249,"NO"
"261","Colorado","35",2,"b3",3,2,11,10,"NO",NA,NA,"YES",249,"NO"
"262","Colorado","35",2,"b5",4,3,NA,NA,NA,21,19,NA,249,"NO"
"263","Colorado","35",2,"b7",2,1,7,6,"NO",NA,NA,"YES",249,"NO"
"264","Colorado","35",2,"b9",5,4,NA,NA,NA,12,11,NA,249,"NO"
"265","Colorado","35",2,"c10",3,2,7,6,"NO",NA,NA,"NO",249,"NO"
"266","Colorado","35",2,"c4",NA,NA,NA,NA,NA,23,21,NA,249,"NO"
"267","Colorado","35",2,"c6",4,3,7,6,"NO",NA,NA,"NO",249,"NO"
"268","Colorado","35",2,"c8",3,2,9,8,"NO",NA,NA,"NO",249,"NO"
"269","Colorado","35",2,"d3",4,3,NA,NA,NA,12,11,NA,249,"NO"
"270","Colorado","35",2,"d5",NA,NA,NA,NA,NA,25,23,NA,249,"NO"
"271","Colorado","35",2,"d7",3,2,7,6,"NO",NA,NA,"NO",249,"NO"
"272","Colorado","35",2,"d9",NA,NA,NA,NA,NA,2,1,NA,249,"NO"
"273","Colorado","35",2,"e10",3,2,NA,NA,NA,7,6,NA,249,"NO"
"274","Colorado","35",2,"e4",4,3,12,11,"NO",NA,NA,"NO",249,"NO"
"275","Colorado","35",2,"e6",3,2,NA,NA,NA,8,7,NA,249,"NO"
"276","Colorado","35",2,"e8",3,2,7,6,"NO",NA,NA,"NO",249,"NO"
"277","Colorado","35",2,"f3",5,4,10,9,"NO",NA,NA,"NO",249,"NO"
"278","Colorado","35",2,"f5",4,3,7,6,"NO",NA,NA,"NO",249,"NO"
"279","Colorado","35",2,"f7",5,4,10,9,"NO",NA,NA,"NO",249,"NO"
"280","Colorado","35",2,"f9",3,2,9,8,"NO",NA,NA,"NO",249,"NO"
"281","Colorado","38",1,"b3",NA,NA,NA,NA,NA,6,5,NA,47,"NO"
"282","Colorado","38",1,"b5",NA,NA,NA,NA,NA,6,5,NA,47,"NO"
"283","Colorado","38",1,"b7",NA,NA,NA,NA,NA,6,5,NA,47,"NO"
"284","Colorado","38",1,"b9",NA,NA,NA,NA,NA,6,5,NA,47,"NO"
"285","Colorado","38",1,"c10",NA,NA,NA,NA,NA,6,5,NA,47,"NO"
"286","Colorado","38",1,"c4",NA,NA,NA,NA,NA,6,5,NA,47,"NO"
"287","Colorado","38",1,"c6",NA,NA,NA,NA,NA,6,5,NA,47,"NO"
"288","Colorado","38",1,"c8",NA,NA,NA,NA,NA,6,5,NA,47,"NO"
"289","Colorado","38",1,"d3",NA,NA,NA,NA,NA,6,5,NA,47,"NO"
"290","Colorado","38",1,"d5",NA,NA,NA,NA,NA,6,5,NA,47,"NO"
"291","Colorado","38",1,"d7",NA,NA,NA,NA,NA,6,5,NA,47,"NO"
"292","Colorado","38",1,"d9",NA,NA,NA,NA,NA,6,5,NA,47,"NO"
"293","Colorado","38",1,"e10",NA,NA,NA,NA,NA,6,5,NA,47,"NO"
"294","Colorado","38",1,"e4",NA,NA,NA,NA,NA,6,5,NA,47,"NO"
"295","Colorado","38",1,"e6",NA,NA,NA,NA,NA,6,5,NA,47,"NO"
"296","Colorado","38",1,"e8",NA,NA,NA,NA,NA,6,5,NA,47,"NO"
"297","Colorado","38",1,"f3",NA,NA,NA,NA,NA,6,5,NA,47,"NO"
"298","Colorado","38",1,"f5",NA,NA,NA,NA,NA,6,5,NA,47,"NO"
"299","Colorado","38",1,"f7",NA,NA,NA,NA,NA,6,5,NA,47,"NO"
"300","Colorado","38",1,"f9",NA,NA,NA,NA,NA,6,5,NA,47,"NO"
"301","Colorado","38",2,"b3",NA,NA,NA,NA,NA,6,5,NA,47,"NO"
"302","Colorado","38",2,"b5",NA,NA,NA,NA,NA,6,5,NA,47,"NO"
"303","Colorado","38",2,"b7",NA,NA,NA,NA,NA,6,5,NA,47,"NO"
"304","Colorado","38",2,"b9",NA,NA,NA,NA,NA,6,5,NA,47,"NO"
"305","Colorado","38",2,"c10",NA,NA,NA,NA,NA,6,5,NA,47,"NO"
"306","Colorado","38",2,"c4",NA,NA,NA,NA,NA,6,5,NA,47,"NO"
"307","Colorado","38",2,"c6",NA,NA,NA,NA,NA,6,5,NA,47,"NO"
"308","Colorado","38",2,"c8",NA,NA,NA,NA,NA,6,5,NA,47,"NO"
"309","Colorado","38",2,"d3",NA,NA,NA,NA,NA,6,5,NA,47,"NO"
